Yang ngerti bahasa jawa dan suka dangdut dengerin deh a6 gila https://youtu.be/HMcLTIRgii0,joy class,3
"""kayanya lagi, gue bakal nolak cowo:(""",sad,5
Fr yg jogja juga ? M21 Pengen kayak pacar tp blm mau komitmen aja,netral,
chat kuy f19 here ??????,joy class,3
"""Wey, ayo pubgm? -1 nih. M""",joy class,3
Laterep baru bangun woy M21,sad,5
"""Ngekos kok gini banget yahh, buka ke masjid, sahur ada yg ngasihh.. Nikmat mana lagi yg kau dustakan """,joy class,3
Demen bgt ngajakin ribut anak tell,joy class,3
"""Mampir sai, diliat2 sai. Tiga seringgit tiga seringgit""",netral,
kalo nelpon orang yg lagi telponan sama orang lain di wa tuh masuk ga sih ke dianya? miss call gitu?,confused,
chat yu de.. ditinggal istri mudik sebulan penuh.. -m30,sad,
seperti ingin memiliki tapi tidak mau terikat:'),sad,5
rp yuk gece. jangan bacot mulu bgst. m20,anger,1
"""Ketemu anon ganteng banget ternyata selebram, di ajak ke rumahnya di kasih minum, tiba tiba di kasur, gua nangis, nangis pengen lagi :'( enak woi""",joy class,3
"""ayoook chat aku sambil nunggu sahur heheeeh, f here""",joy class,3
"""Ada nama daerah tegalega, ada juga nama daerah tegalgede, jadi pertanyaannya segede dan selega apa sih tegal???""",confused,
Gimana cara nge-NOL in saldo OVO ? Ya ampun nyesel bgt gua aktifin ovo pake top up 100k lagi.. Buat gua isi pulsa 20rb. kena 21rb. Sisa 79k. Ini gimana... kok gak bulet -_-,sad,5
"""In fact, Gw lebih sering bantu ibu gw masak atau gw yg masak buat sahur ketimbang adek gw yg cewe. Kadsng ngeselin sih emang adek gw ??????????""",anger,1
Tiba tiba ada yg joinin gue ke grup wa aborsi gitu njir. Itu yg konon tau no gue drimana ya,fear,2
w di jumpscarein video hantu gt nying otw nntn bkp,fear,2
"""Temenin ngoding yuk, M19""",netral,
Bagi bagi link dooooongs,joy class,3
pgn dpt uang semilyar:( yaallah halu trs aqu -f,sad,5
Bangun2 liat kucing w ngefuc boneka,confused,
Banyak kali laki2 yg haus kasih sayang haha,sad,5
"""Bersyukur sih jd org gendut, krn kdg lebih keliatan menarik kl berpakaian dibanding org kurus yang gaada isinya dan keliatannya malah loyo ya huahahaha""",joy class,3
JGN LIAT AKU! JGN LIAT AKUUU!,anger,1
Enak yah cewe kalo di chat di tanya terus di asikin terus,joy class,3
Dicari pacar yg pemikirannya kayak baskara putra! Atau wordfangs,joy class,3
"""Kenapa yah orang orang kayaknya mempermasalahkan banget kalo move terus akun linenya gak ada foto, ada masalah apa sih di rumah sayang?""",confused,
RP APAANSI WOYY?!?! HAAA?!?,confused,
Gada cewe 19 tahun kebawah apa ini yg on,sad,5
"""ANYONE WANNA TRADE YOUR SPOTIFY PLAYLIST WIF MINEE???!,@,*@&@*$(!(!)!)) :))))))""",joy class,3
"""Kamu gimana mau jadi pemilik hati ku mbak, membaca maps dan menggunakannya saja tidak bisa ??.""",sad,5
"""Senengin orang lain gampang, senengin diri sendiri etdah susah""",sad,5
"""Pengen mcd, tapi tapi tapi sedang mengurangi junkfood :(""",sad,5
chat yuk kek clean or not serah lo -m1.,netral,
Kok gue udah kebangun siiii :( biasanya juga jam 4 baru banguuun,sad,5
Bangunin orang sahur kek mo ngajak demo,anger,1
"""Pliss atuhlah, itu icon balon udara bukan bohlam. Wkwk kalo ngeliat yang begini tetap ngakak gue ??""",joy class,3
Ya apa atuh aq mah cewe kurus kl nyari baju gaada yang pantes diliatnya saking kurusnya :(,sad,5
OKE GUA BAKAL DIET SETELAH LEBARAN! AYO AYO SEMANGAT,joy class,3
"""Sahur sayaang, mas aja udah sahur loh""",joy class,3
"""Dulu kriteria cewe banyak bet, eh sekarang yang mau aja lah wkwk""",sad,5
Caleg pasti gak pernah tuh kepikiran buat kampanye di app anon.,netral,
"""Krg minum, begadang pula mo muntah rasanya""",sad,5
Ya gitulah sangat berat hidupku ini. Sudah nabung sekian lamanya pengen beli tamiya tapi gapernah kesampean. Dede gemesh M 6,sad,5
Harus kerja... Tp kerja apa...:')),sad,5
"""Denger kamar sebelah keluar kamar, langsung auto ikutan mumpung ada temen melek""",netral,
seru juga nge gas sama toxic dripada mesomm wkwkwk,joy class,3
Nikah juga emg mau ada yg nikahin?!!?!? Gak jugaaa:')),sad,5
I'M OKAY KOGJONG HAJIMA,anger,1
"""Gue dulu pernah main di kosan temen gue. Mereka non muslim. Tapi, pas sahur, dari petukangan ke kemang, kita bonceng 3 nyari makan. Pulang2 kembung, makan angin. """,sad,5
"""Apalah daya nasib org gendut susah cari baju, sekalinya ada, harganya hmmm karna beda dr yg lain""",sad,5
"""gua mau kek orang orang dong, chat guys gua gabut m21 nich""",sad,5
"""Bulan ramadhan adalah ajang yang pas buat diet, diet dari dosa maksciaaaat.""",joy class,3
Sahur pake apa yahhhhhh,confused,
"""Aku mau curhat???? ini aku pertama x jd kasir bazar makanan. Jd seluruh tenant pembayarannya di aku, nyate transaksinya MANUAL?????? aku sedih karna.......""",sad,
Eh yang download cashpop siapa? Pake id aku dong daftarnya nih ayumb,netral,
"""pernah main ome, dapet mas mas jogja ganteng, pelayaran, beda umur 6 tahunan dan minder karena doi alim, familyman, super baek. ah elah. """,sad,5
"""Nikah gak segampang itu, gamau nikah muda juga:') 2/3tahun lagi lah yaa biar pas.""",sad,5
PENGEN NIKAHHHHHHHHHHHH,sad,5
F ada yg mau temenin gue fc gak? M 22 kristen.,netral,
ai kamu.............................,netral,
"""Paling gak mau ngajak cewe olahraga, kalo capek lari bilangnya nanti """"aku capek mau nikah aja""""""",sad,5
Sebelum sahur INDIGO dulu guys!%,netral,
Warga tellizen mari kita sejenak meninggalkan tell meluangkan waktu untuk sahur. Sekian dan terima kasih,netral,
"""Fc smpe jam 4 yuuuuuuuuuuu, f""",joy class,3
Ayo nnton aladin. I can sow yu de wollddd,joy class,3
faaaakkk belom tidur nanti ngampusssss :(,sad,5
"""Mau obob, mau pake handbody eh malah pake scrub muka, jadi lengket semua udah, kan tulul aq tuh hehehehehehe""",sad,5
Gabisa tidur ??????????,sad,5
"""Rambut udah hampir sebahu, mau cukur sayang tapi gerah.""",sad,5
malesin banget ngeliat oa relationship goals. ngenes aku tuh??,sad,5
"""Mari sahur pake tugas, udah olab duluan :( f""",sad,5
Oh jadi itu cowok baru kamu yang duduk di parkiran alfamart biar gak bayar parkir??,disgusted,
Tidur dulu ya kawan-kawan,netral,
Vecees tapi gua off cam. F here.,netral,
"""Bahasa anak2 grup Line menurut aku alay2 banget sih, mulai dari dikacangin jadi -di peanut in. apalagi yaa.. yaa kaya semacam itulah bhs2 kampung""",disgusted,
"""Kenal cewek di wp pernah open b o, terus pindah ke ig dari ig tiba tiba ilang, ga sengaja ketemu di twitter makin hot aja doi. Tapi sayang anak it tapi begooo""",sad,5
"""Supir: de nikah lah sama si ***** enak gausah beli nasi, da dia mah makannya roti. Siap nying""",sad,5
Mungkin ini yang terbaik untuk kita kali yah:),sad,5
"""Rindu itu datangnya kayak suara priwitan tukang parkir alfamart, gak keliatan bentuknya tiba tiba muncul gitu.""",netral,
"""Maian tu cinta, blok...""",love,4
Hehehe kok sedih sih bawaannya??,sad,5
https://youtu.be/2zNSgSzhBfM,netral,
"""fc, temenin desain smbl nunggu saur. Gw M""",netral,
Ada yg mau sahur di kfc setiabudi kah? F,netral,
"""Gue masih mikir kenapa kakak sepupu gue pas nitip pembalut di alfamart bilangnya roti jepang, ya gue cowok mana ngerti anjir.""",confused,
"""Kalo kamu nunggu aku yang chat duluan, kayaknya gak bakal lagi deh(:""",sad,5
"""mau muntah banget ngerjain mtk jam segini, ampe kambuh asam lambung gue se stress itu""",sad,5
"""Buka keep di line, buka galery ah makin sedih makin kangen """,sad,5
Jd guys klo mnum kopi goodays gk bole malem nnti jdi goodnights alias APASI KAGAK JELAS,anger,1
Kita mandi mandian dulu yuk sebelum shaur,netral,
"""Kenapa bisa bilang """"aku capek mau nikah aja"""" guys, nikah ga nyelesain masalah. you'll start a new chapter of your life dan masalah yg nunggu juga banyak. So, pikir pikir""",sad,5
"""Cakep juga kaga, tapi senga banget """,anger,1
fakk design ketiduran matilah,anger,1
Hayu fccc? M19........,netral,
Ayok deh fc. Dengar suaraku membaca apapun. M deep voice,joy class,3
Pendapat kalian tentang anak band itu gimana sih ?,netral,
SAHUR WEHH GUA SIRAM AER YE BANGUN GA TAMPOLIN NI YE,anger,1
Kalian udah ada yg ngajakin bukber belum?,netral,
Tak bisa dipungkiri rinduku tak bisa terkikis tapi makin menumpuk dan menumpuk,sad,5
"""Pengen cari fr-an tapi gua gak akan nunjukin muka dan sebaliknya, cuma chat dan suara aja. Gua bakal jadi apa yang kalian mau, kasih tau alasannya kenapa mau fr juga. F21""",netral,
"""Semenjak ada gangster emak gue jadi lebay, gue disuruh kewarung aja bawa celurit.""",anger,1
kasih kado cewe skincare laneige menurut kalian gimana? saran nya dong temen temen.,netral,
ada yg tau DBL?? utarakan pendapat kalian,netral,
Yang paling aneh dari mimpi gue selama ini adalah gue mimpi didalam mimpi.,confused,
"""Ada yg suka lo-fi beats ato musik musik yg bikin relax dan pas buat chill kayak Shiloh, Keshi, RINI, eli., Sabrina Claudio, Omar Apollo, dan semacamnya?""",joy class,3
F Chat moveline? M jaktim,netral,
"""gengs, gua keterima kerja. tapi hati gua belum sreg sama kerjaan itu. gimana dong gengs, kasi gua saraan . f""",confused,
"""Obatnya putus cinta yaa jatuh cinta lg, tapi sulit - f""",sad,5
KENAPA SIH MAU TIDUR BENTAR AJA MALAH LAPER,anger,1
"""Hai sayang, sahur yuk? Abang yang masak deh.""",love,4
Cewe alim itu ternyata liar juga kwkwkwk.2+,joy class,3
"""KESEL BET GUE, UDAH CAPE2 GUE BANGUNIN EH GA BANGUN2 UDE MAU SAUR, BODO AMAR KGK LG GUE BANGUNIN POLISI TIDUR""",anger,1
Kalian? Ada yg udh ngantuk?,netral,
"""Been single for more than a year, and I'm ready to get laid again now. Tapi kok yang datang gitu-gitu aja, kurang greget mas :(""",sad,5
"""Ktemu lg sm mantan stelah 2 taun putus. Dia jls bgt udh berubah dri anak SMA yg dulu pernah jdi cowok pertama gw. Lebih tegas, lebih dewasa, tpi msi lucu di saat yg tepat (1)""",joy class,3
Ada F yg di jaktim? M ......,netral,
"""aku ganteng, udah gitu aja makasih.""",joy class,3
Mendekati jam jam sahur kok malah jadi ngantuk yaa,sad,5
Muka macem elang indosiar aja narsisnya mana ada. YA ALLAH KENAPA YA ALLAH KENAPAAAAAAAAAAA.,anger,1
"""untung kamu cantik, melet melet gitu aku ga geli.""",joy class,3
keren jg si gue udah di keterlaluin masih ttp mau baik baik HAHA:(,sad,5
Eh begeeee kenapa komenan gue dijadiin bahan spam,anger,1
Cara ngeberhentiin orang yg bajak hp kita gmna sih. Di setel ulang ?,confused,
Udah ah gege mau ngilang dulu dari peradaban tel mwaa bye,netral,
"""Malah sangs, f yg ngerti. M""",netral,
"""Yang kalo bersin tp matanya sambil melek, ayo berpeluqan.. """,netral,
Jam segini knp lucu2 sih anak tell jadi gemes,joy class,3
Mau fc tapi sama f yg berhijab,netral,
"""Gue dialusin anon sini. Berawal lucu2an haha hihi. Berujung mau pinjem duit. Bukannya pelit, sendirinya punya hape bagus2, kenapa ga di jual aja? Ato gadaikan. """,confused,
Pengen makan sahur pake lontong isi kimchi,joy class,3
Ada yang mau diajarin dapet uang/gopay/ovo 50rb sehari modal hp doang?,netral,
https://www.instagram.com/p/Bvn0UzTntOH/?igshid=1199f46vkzfdp om taqy ngapa ganteng batt sii dah! Bahagia dunia akhirat :(,joy class,3
"""guys, mau tanya dong. untuk windows yg mau expire itu, mending product key nya beli baru atau gimana? ga ngerti gitu2 an soalnya :(""",sad,5
Ada f jogja? Freecall yuk -m19,netral,
F sharing kuy boleh apa aja.m,netral,
"""Sahur ya kamu, dan selamat menunaikan ibadah puasa bagi yang menjalankan :)""",joy class,3
Maksud akutuh kok ga diijinin sih ngitung jutaan pake excel? Kan hemat waktu dan tenaga?????? karna takit gua ga kerja? Yaelah ringanin dikit pake excel gakan rugi x??,sad,5
Mau nanya. Kalo kucing angora ato persia pas dipelihara di indo minder gk ya soalnya gk bisa bahasa kucing lokal?,confused,
M30 divorced FC yuk :):),joy class,3
"""F21. Suka ngayal sebelum tidur kalo guling itu suami aq, kalo lagi pengen pelukan atau ciuman, pasti guling yang diituin :(""",sad,5
"""Sahurrrrr sendirian, ga ada yg mau nemenin? M21 Bekasi""",sad,5
"""Abng sepupu yang buat Popmie, gua yg disuruh makan -_ taik lah""",anger,1
"""Laper. Pdhl makan malemnya bnyk, heran sama perut sendiri.""",sad,5
Wah wah wah wah emejingg,joy class,3
Ada yang mau Mie taiwan ?,netral,
"""F yg suka ngayal guling itu suaminya, yu fc""",joy class,3
Kapan terakhir fc sama anon?,netral,
"""Sahurrrrr gabuttt,,,, sahurrrrrr gabuttt,,,, chat yuk M23""",netral,
Mau cerita pengalaman td malem pas plg (A TRHEAD)),netral,
Pengen fc deh saya sama f sini. M,netral,
Gmn cara nurunin emosi sama doi abis berantem?,anger,1
Eh serius dah ini kaga ada yg mau sahur bareng? Wkwkwkw laper anjir gua,sad,5
Lagi pengen itu hehe :( -M,sad,5
Snapchat yuk. M21. Hit me up,joy class,3
.............TELL BAU,anger,1
"""Ini gua knp dah, denger org sahur sahur langsung bangun panik minum nyari makan ke dapur... Ngapain coba kan gua kristen cuyy, kesambet apaan sih gua sampe aneh bgt gini""",confused,
temenin fc :( *lagi peluk guling dingin -f19,sad,5
"""Cowo tuh sebenernya yaaa nyari cewe ga harus cantik atau gimana, cukup enak diliat dan ga malu maluin juga cukup""",netral,
gangster kalo ketemu kuntilanak kira2 dibacok engga yaa ama gangsternya,fear,2
Message aku cuman dua?? apakah aku Tellizen yang menyedihkan? Hm? Soalnya ga suka kalo kebanyakan room :( apalagi kalo obrolannya udah selesai,sad,5
"""Pernah 5 kali tidur bareng sepupu (cewe) kebetulan juga seumuran. Dia agresif dong, aku jadi takut tapi aku kangen.""",fear,2
"""Kerja atau libur, begadang jalan terus??""",sad,5
"""5 jam lagi GoT finale season masuk episode terakhir. Nonton dari SMP sampe udah kerja. Holy shit, it's been a long journey after all""",joy class,3
Gue mimpi buruk sampe bangun kejungkal/?,fear,2
"""Mimpi kadal pertanda apa ya, gue mimpi dikejar kadal:((""",sad,5
Kacamatanya taqy malik gemes amat sih,joy class,3
"""Kenapa gua jadi cantik si pas pake filter sc :"""") jadi pengen macarin diri sendiri""",joy class,3
Morning wood. M22 ?? ?? ??,joy class,3
"""Ini mata kenapa gamau merem sih,ada kelas pagi pula:""""""",sad,5
Pagi2 tiba2 pngen yg basah2an ihh.. :(,sad,5
"""Ada yang mau dapet 50k pulsa/gopay/ovo dalam waktu 2 hari ga? Gampang kok , serius cuma mau berbagi aja""",joy class,3
Ada f yang mau freecall? .mhere,netral,
Pengen ngobrol dong sama f yg cantik disini,joy class,3
"""disini cowo doangan ya yg sanghee, cewenya gada kah?""",netral,
Ini ga ada yg mau dengar aku baca tulisan2 orang? Semisal puisi. M yg suaranya agak berat katanya,netral,
"""siape si anying yang comment """"wkwk ngakak demi apapun gua ngakak """" . kurang perhatian pisan""",joy class,3
"""gapaham lagi deh, dipanggil """"dek"""" aja diriku meleleh. haduh lemahnya hati adek, bang:( """,love,4
Semoga ga ada kendala akhir tahun mau tunangan ??,love,4
Whoa ..jngn2 calon istri gue pernah c s - c s di apps anon beginian jg. serem anjiir,fear,2
"""Teruntuk wanita yang sudah mengerti akan cinta dan dewasa, chat gue dong, lagi butuh temen curhat karena lagi bingung banget. M23""",confused,
emang paling enak sih kalo sama pacar sendiri:(,sad,5
"""Andai dosen gue main tell, pak ini caranya gimana atuh:(""",sad,5
"""Udah hari Senin, siap-siap menyaksikan Twitter penuh bahas GoT sedangkan aku tdk mengerti sama sekali. Sempat terlintas keinginan untuk nonton dari season 1""",confused,
Sepi sendiri menunggu pagi hmm m here,sad,5
Duh pentil mengeras lagi :(,sad,5
GUE KESEL YA ANJIR BGST SYALAN GBLK BABIYYY,anger,1
Info akun alter gt dong di twit wkwk,joy class,3
"""Ohh, hai. Okey, bye. -M21 """,netral,
Slh ga si klo jd cewe yg pgnan hahahahahaha maaf ya tp masih suka malu2,joy class,3
Minggirrr...inyong kebelet ngising kye cokk,anger,1
"""Bangun lagi, tidur lagi, bangun lagi, tidur lagi, banguuun, tidur lagi...""",joy class,3
Chat/fc yuk gabut nih M22,joy class,3
Emg bener ya pecel lele kalo ketawa jd pecel hehe,joy class,3
Ah elah ibu ko tiba² chat di ec sih,disgusted,
Vote dong. 1. Hapus akun 2. Engga hapus akun,netral,
Saking ga menariknya gue. Sekarang gue jadi aseksual saja hehe.,sad,5
"""Slogan Baba waktu buka apps """"Any interesting story today?"""" Ga, ga ada! Seharian gue cuma di atas kasur aja. Apanya yang menarik.""",anger,1
"""Itu yang pada berisik mau nikah f umur berapa sih? Nanti kalo udah nikah, capek, mau minta apa lagi? Pulang kerumah ortu? Iya? """,anger,1
Kok gue tbtb bosen sih? Pdhl gue (f) yg nembak,sad,5
Guys saran dong hp gue kena bajak harus diapain nih,netral,
"""Udah 2 semester gue suka dia, dan udah 2 semester dia ganti pacar 2 kali. GUE NGAPAIN SI ANJIRR NGAREPIN COWO BEGITUANN""",anger,1
f yg suka peluk2 guling sini ditemenin fc.,joy class,3
Aku galaper tapi hrs sahur ottoke:(,sad,5
"""Lagi pengen nih, pgn chat . M here""",joy class,3
Ada f yang udah bangun? Mau nanya dong wkwk dichat aja ya tapi,joy class,3
"""bukan pacar sih, tapi ngambek kalo ga dikabarin ?????? gatau diri""",anger,1
"""mau fc, tapi maunya via skype. udah gapake line soalnya. F22""",netral,
"""My anxiety hit me down again. And he kept hugging me and pecked my forehead, told me everything is alright until he fell asleep. How lucky i am to have you, E.""",love,4
Yukk rp yang f16-18 M 18 here,joy class,3
"""Haloooo lovely bat here,lu udah gue maafin yaa btw. Maafin gue juga gue lg sensitif banget, marah2 gak jelas. Gue udah mendingan kok, kenapa lu ec? Maaf ya""",sad,5
Fc yukk di line.. M2....,joy class,3
"""Udh eh gua harus berhenti ngejek fisik orang lain karena nanti urusannya bisa sampai ke akhirat ,ini juga berlaku bagi yang suka ngatain """"zonk"""" atau apalah itu""",disgusted,
Hi,joy class,3
Tidur satu jam doang ini namanya,sad,5
Seeu banget nge prank org ama cerita horor,anger,1
kadang lihat diri sendiri itu miris banget. kenapa sampe skrng gue ga bisa punya pacar? kenapa ga ada cowo yg mau sama gue? emang gue jelek bgt apa ya Tuhan?,sad,5
...know that means I have to leave,sad,5
"""Itu otak jangan mesum mulu, tidur bareng emang harus have a s**? Mainnya sama laki yang sagapung semua sih lo, sering-sering buka pikiran tentang s** ketemen cewe lo.""",anger,1
susah bnaget nahan kantuk akhir akhir ini. apa ini faktor umur ya :(,sad,5
Slave...............,sad,5
Akhirnya gw lega bisa berbagi cerita kehidupan unek2 gw sm orang lain gw gak tau dia siapa but thanks bgt lo berkesan wkwk,joy class,3
"""Gemes bgt doi bilang di telfon dengan nada baru bangun """"iya, yaudah aku sahur dulu"""" ?? bodoamat gue lg kasmaran hahahahahh""",love,4
7 menit lagi aku otw kedapur buat sahur. Beneraaaann!!,anger,1
Kau berbohong Gajaaah!!,anger,1
cara berhubungan baik sm mantan gimana? tapi gue cewe,netral,
Kenapasi pelor banget -_-,sad,5
Seru kayanya bisa bangunin orang sahur di desa2 gitu,joy class,3
"""gue abis confess semalem, woahhhhhh lega nya?""",joy class,3
Panggil gue Rogers aja sih. Ato Romanoff deh. Seneng sih dipanggil Thor. Tapi Thor bukan fav MCU hero gue:(,sad,5
